title , platform , release_date , developer , genres , reviewer , metascore , review
Blackwater,Xbox 360,Oct-25-2011,Zombie Studios,Action | Shooter | Shooter | First-Person | Modern | Modern | Arcade,Official Xbox Magazine,70,Enemy paths are obvious and at times theyll forget to shoot at you. Meanwhile youll die behind cover much too often requiring you to restart the whole level...If you can forgive these flaws Blackwater is old-school arcade fun and a solid step in making a hardcore Kinect game.
NFL Blitz 20-02,Game Boy Advance,Sep-17-2001,OutLook Entertainment,Sports | Traditional | Football | Arcade,Nintendophiles,80,A landmark title with gameplay better than ever before and great play mechanics that defy portable gaming.
Left Alive,PlayStation 4,Mar-5-2019,Square Enix | ilinx inc.,Action Adventure | General,Vandal,60,Left Alive has many good ideas. Some of them are well-executed and many others are not. It’s a shame that many of these issues are on the gameplay side but if you really like the concept you can manage to enjoy it.
Defender,Game Boy Advance,Nov-3-2002,OutLook Entertainment,Action | Shooter | Scrolling,TotalGames.net,55,A distinct lack of pace (something that made the original so absorbing) also makes the action far less exciting than it should be.
Rocky and Bullwinkle,Xbox 360,Apr-16-2008,Zen Studios,Miscellaneous | Party | Party | Party / Minigame,X-ONE Magazine UK,50,The moose and the squirrel join a handful of friends to push buttons in the right order. [Issue#33 p.117]
Underworld Ascendant,PC,Nov-15-2018,OtherSide Entertainment,Role-Playing | General,GameStar,55,Despite all the freedom for the player Underworld Ascendant is a bug-spectacle that in spite of its great looks is more boring than thrilling.
Wonder World Amusement Park,Wii,Jul-8-2008,Coyote Console,Miscellaneous | Party | Party | Party / Minigame,n-Revolution Magazine UK,50,Okay if you can get it cheap but there are far too many better party titles out there.
Ready 2 Rumble Revolution,Wii,Mar-17-2009,10tacle Studios,Sports | Traditional | Individual | Boxing | Boxing | Combat | Boxing / Martial Arts,Da Gameboyz,60,With poor controls a mediocre graphics package sans the great characters and music that was bland all these make for a somewhat boring and average boxing experience.
Mike Tyson Heavyweight Boxing,Xbox,Jul-17-2002,Atomic Planet Entertainment,Sports | Traditional | Boxing,GameZone,69,Mike Tyson Heavyweight Boxing has a slew of faults that inevitably bring the title down but that’s not to say that you won’t have a good time in the ring.
Crystal Rift,PlayStation 4,Nov-29-2016,Psytec Games Ltd,Role-Playing | Western-Style,PSX-Sense.nl,60,A fitting tribute to classic dungeon crawlers though low difficulty a lack of a level editor and a boring esthetic keep it from becoming a classic in and of itself.
Traitors Gate 2,PC,Nov-2-2003,258 Productions AB,Adventure | 3D | Modern | Third-Person,Game Over Online,56,A silly story that the developers don’t try to develop generally easy puzzles that are boring to solve a bad interface that tests your patience more than your intelligence and so-so graphics that don’t make the game fun to look at.
Frogger 2,Xbox 360,Jun-11-2008,Voltex | Inc.,Action | General | General,Cheat Code Central,52,This game has no excuse. Its very expensive for what it has to offer and if I were to polish my Flash and ActionScript knowledge I could have created it myself!
Escape from Bug Island,Wii,Jul-25-2007,Spike,Action Adventure | Horror | Horror | Survival,Nintendo Gamer,48,We applaud the return to nature but outside of a few icky moments there really is nothing to recommend Necro-Nesia. Go throw a spider at someone; its a whole lot more fun. [JPN Import; Mar 2007 p.52]
Tamagotchi Party On!,Wii,May-29-2007,h.a.n.d. Inc.,Miscellaneous | Party | Party | Party / Minigame,GameSpot,45,Its got plenty of cute Tamagotchis but its short on depth and is seriously lacking in the fun department.
3D Classics: Urban Champion,3DS,Aug-18-2011,Arika,Action | Fighting | Fighting | 2D | 2D,Pocket Gamer UK,40,The release of Urban Champion as a 3D Classic makes us wonder if Nintendo has gone stark raving mad.
Lucha Fury,Xbox 360,Jun-22-2011,Punchers Impact,Action | Beat-'Em-Up | Beat-'Em-Up | 2D,3DJuegos,45,Lucha Fury is a beat-em-up with a polished artistic direction colorful visuals and poor gameplay.
Fluster Cluck,PlayStation 4,Oct-21-2014,LOOT Entertainment,Action | General,Gaming Age,58,Consider it only if youve got a captive audience no internet connection and some time to kill with friends — and above all else dont expect too much.
Combat Medic: Special Operations,PC,Apr-30-2002,Legacy Interactive,Action Adventure | Modern | General | Modern,GameSpy,45,Horrid control combined with a poor interface leaves Combat Medic gasping for air on the battlefield.
Past Cure,PlayStation 4,Feb-23-2018,Phantom 8,Action | General,COGconnected,65,Though there are some definite strengths throughout Past Cure like the textural environments the melodies and the overall world duality it simply fails to really take advantage of the hype gained from its badass trailers.
Dead Space Ignition,PlayStation 3,Oct-12-2010,Sumo Digital,Puzzle | Miscellaneous | Puzzle | Action | Puzzle | Shooter | Third-Person | Action | General | Sci-Fi,AtomicGamer,50,Dead Space: Ignition isnt a great game or even a good one.
Pimp My Ride,PlayStation 2,Nov-21-2006,Eutechnyx,Strategy | General,GameSpot,45,No amount of Xzibit influence or ride pimpage can save Pimp My Ride from its god-awful minigames and lousy driving mechanics.
The History Channel: Battle for the Pacific,PlayStation 3,Feb-19-2008,Activision,Action | Shooter | Shooter | First-Person | Historic | Historic | Arcade,GamesRadar+,40,There are a ton of fine shooters hitting shelves this year that are good enough to go down in history. It would be a shame to waste your money paying full price for this heap which instead takes history down with it.
Sniper: Art of Victory,PC,Oct-16-2008,City Interactive,Action | Shooter | Shooter | First-Person | Tactical | Historic | Historic,Armchair Empire,45,Sniper: Art of Victory is a budget title and as such can be excused for some superficial failings. Unfortunately some of its failings are more than superficial take much of the fun out of the game.
Torino 2006 - the Official Video Game of the XX Olympic Winter Games,Xbox,Jan-24-2006,49Games,Sports | Olympic Sports,Next Level Gaming,50,As for Torino 2006 I would look in the bargain bin for International Winter Sports 2002 instead.
Darkstar: The Interactive Movie,PC,Nov-8-2010,Parallax Software,Action | Adventure | Interactive Movie | General | Interactive Movie,LEVEL (Czech Republic),60,Long-dead genre strikes back with cool screenplay and compelling story. Difficulty is pretty hard and controls deserve much improvement. [Issue#200]
Shaq Fu: A Legend Reborn,PlayStation 4,Jun-5-2018,Big Deez Productions,Action | Beat-'Em-Up | 2D,PlayStation Universe,55,Shaq-Fu: A Legend Reborn is a fun title for as long as it lasts and a forgettable one once it ends.
The Sum of All Fears,GameCube,Jan-9-2003,Ubisoft Shanghai,Action | Shooter | First-Person | Tactical | Modern,Electronic Gaming Monthly,55,It feels like youre not fully in control. [Dec 2002 p.236]
Kung Fu Rider,PlayStation 3,Sep-7-2010,SCE Japan Studio,Action | General | General,GameWatcher,50,Kung Fu Rider is definitely not as funny as it thinks it is and not really much fun either.
NBA Live 14,Xbox One,Nov-19-2013,EA Sports,Arcade | Sports | Traditional | Team | Basketball | Arcade,COGconnected,50,For my interest in something to be increased it has to be entertaining. This is where NBA Live 14 ultimately falls short for me.
Coffin Dodgers,PlayStation 4,May-3-2016,Milky Tea Studios,Racing | Arcade | Automobile,GameGrin,50,There were elements that I enjoyed about Coffin Dodgers and the fast-paced action and ragdoll physics led to some crazy races and funny fails. I enjoyed the story mode especially with its amusing ending. Plus the final showdown race is brilliant. But the game lacks depth and doesn’t really have that draw that made me want to keep playing especially with the omission of online features.
X-Men: Destiny,Wii,Sep-27-2011,Silicon Knights,Action | Beat-'Em-Up | Beat-'Em-Up | 3D,Nintendo Gamer,47,With a few more months development this might have come good. But in this state not even Professor Xavier could convince us to play it again.
Fantastic Four: Rise of the Silver Surfer,PlayStation 2,Jun-15-2007,7 Studios,Action | General,GamesRadar+,50,The game follows a simple beat em up formula that will keep you entertained for awhile but it lacks so much of the depth and creativity that we expect from the comics and movies.
Damnation,Xbox 360,May-26-2009,Blue Omega,Action | Shooter | Shooter | Third-Person | Sci-Fi | Sci-Fi | Arcade,AceGamez,50,Damnation is an unfinished game a concept with good ideas and a real sense of scale but terrible implementation in almost every way.
The Shield: The Game,PlayStation 2,Jan-9-2007,Point of View,Action | Shooter | Third-Person | Modern,VGPub,57,I really wanted to like The Shield. Unless you’re a Shield enthusiast like me you’ll be safe passing on this one.
Orion: Dino Horde,PC,May-4-2012,Spiral Game Studios,Action | Shooter | Shooter | First-Person | Sci-Fi | Arcade,Impulsegamer,45,While Orion: Dino Horde has potential it will certainly fall short of even modest expectations. If it werent for there already being quite the track record of bad Jurassic games Id suggest that fighting dinosaurs has never been so dull. A shame since its evident that the developers put a lot of time into it... its just too bad they didnt focus on making it fun.
Dream Chronicles,Xbox 360,Oct-20-2010,PlayFirst,Miscellaneous | Puzzle | Puzzle | Hidden Object | General | Puzzle | General,Official Xbox Magazine,50,Leave your superhero cape at home; Dream Chronicles instead begs for a mouse and keyboard--but this is a 360 game and theres no such pairing in sight. [Jan 2011 p.76]
Power Gig: Rise of the SixString,PlayStation 3,Oct-19-2010,Seven45 Studios,Action | Miscellaneous | Rhythm | Music Maker | Music Maker | Music,PSX Extreme,41,Everything about playing Power Gig: Rise of the SixString is either disappointing or irksome in some way.
Air Conflicts: Aces of World War II,PSP,Apr-14-2009,Cowboy Rodeo,Simulation | Flight | WWII | WWII | Combat,GameSpot,60,A number of notable frustrations keep this moderately enjoyable flight-combat sim from soaring.
MTV's Celebrity Deathmatch,Xbox,Oct-14-2003,Big Ape Productions,Action | Fighting | 3D,GameZone,57,Add some simple moves a little combo and repeat...constantly. The special death move was also a failed attempt in my book.
Disney Sports Skateboarding,GameCube,Nov-17-2002,KCEO,Sports | Alternative | Skateboarding,Nintendojo,47,The controls are buggy the graphics are choppy the sound is average and the voices will make you crawl up a wall in fear of your life.
Teenage Mutant Ninja Turtles: Arcade Attack,DS,Nov-10-2009,Ubisoft,Action | Beat-'Em-Up | Beat-'Em-Up,SpazioGames,45,A mere shadow of what a scrolling beatem up should be. The TMNT logo isnt enough to justify such a poor game who will particularly let down the ones who really loved the comics and the animated series dedicated to the four Ninja Turtles.
Hollow,Switch,Feb-22-2018,MMEU,Action Adventure | Survival,Nintenderos,68,A horror game with good ideas that comes up short in many aspects: while its history is addictive and progressively improves its short duration brings us back to reality and while its setting and sound put us in a tense mood with some jump scares mixed in its technical side takes us out of that mood with a significant range of defects to be cleaned up.
Legends of Pegasus,PC,Aug-10-2012,Kalypso | Novacore Studios,Simulation | Strategy | Turn-Based | General | General | 4X,GameStar,52,Please Calypso and Nova Core: Rescue what can be saved.
Power Gig: Rise of the SixString,Xbox 360,Oct-19-2010,Seven45 Studios,Action | Miscellaneous | Rhythm | Music Maker | Music Maker | Music,Game Chronicles,52,The guitar is underutilized the music selection (despite a few gems) is merely average and the graphics are very last-gen.
Damnation,PlayStation 3,May-26-2009,Blue Omega,Action | Shooter | Shooter | Third-Person | Sci-Fi | Sci-Fi | Arcade,Games Master UK,55,Not quite so bad its good but not so bad its awful either. Its worth a rent but just for laughs. [Aug 2009 p.82]
Alekhine's Gun,PlayStation 4,Mar-1-2016,Maximum Games | Bigmoon Studios,Action Adventure | General,Brash Games,50,When the various elements come together which does happen in certain sections and when fate allows the game has the potential to be a clever informative and historically accurate stealth game set among one of the most intriguing and fascinating in recent history but too often this potential is over shadowed by clunky controls questionable AI and dated graphics that make the game look like it is a port from a previous console generation.
Jeremy McGrath Supercross World,GameCube,Feb-27-2002,Acclaim,Driving | Racing | Motorcycle | Motocross,Hot Games,60,The same mediocre game on the Cube as it was on the PS2.
Torrente,PC,Dec-6-2004,Cinemaware,Action | Shooter | Shooter | First-Person | Modern | Modern | Arcade,GameZone,48,Really disappointing [gameplay] poor controls poorly designed missions poor execution.
Umbrella Corps,PC,Jun-21-2016,Capcom,Action | Shooter | Third-Person | Tactical,Game World Navigator Magazine,51,Every level is very small and no matter where you decide to hole up it will be easy for enemies to flank you. It’s not bad by itself but such design makes cover system – which was to become one of Umbrella Corps’ trump cards – redundant. So it comes as no surprise that combat quickly devolves into chasing after one another with one-hit-kill ax in hand. Of course it’s hard to talk about tactics or teamplay in this lumberjack’s paradise. [Issue#211 p.56]
Risen 3: Titan Lords,PlayStation 3,Aug-12-2014,Piranha Bytes,Role-Playing | General | Action RPG,Push Square,40,While this won’t put off those who managed to overlook the shortcomings of the previous two games those looking to sign up for the first time on this voyage may want to seriously consider if the pirate life is for them.
Double D Dodgeball,Xbox 360,Jul-16-2008,Yuke's,Action | Sports | General | General | Team | Other,Official Xbox Magazine,65,The individual layers of variation dont run terribly deep and offline exhibitions only cast a harsh light on amateurish A.I. flaws but Double D Dodgeballs offbeat mix of arcade action and online sporting teamwork still packs enough fast-paced intensity and simple strategy to be worth inviting to recess. [Sept 2008 p.77]
Arc of Alchemist,Switch,Jan-30-2020,Compile Heart,Role-Playing | Action RPG,DarkStation,50,Arc of Alchemist had potential but ultimately fails to deliver a compelling experience. If you like chibi characters lots of dialogue grinding and mindless battle systems you might enjoy Arc of Alchemist. Otherwise this is a game you can easily skip.
Fight Club,PlayStation 2,Nov-16-2004,Genuine Games,Action | Fighting | 3D,Yahoo!,50,The worst-case scenario is that you pick a fight with the game store clerk who let you buy this title and get your face punched in. Then youll be stuck with both a black eye and a crummy game.
Eternity: The Last Unicorn,PlayStation 4,Mar-5-2019,Void Studios,Role-Playing | Action RPG,PlayStation LifeStyle,50,Eternity: The Last Unicorn is not a great game. It’s a game that takes from Norse mythology but doesn’t really go deep enough to make you feel like you’re on a viking adventure. You can’t skip the cut scenes the camera is the hardest boss in the game and it just doesn’t live up to the games it emulates. I like you Eternity I just wanted better.
Tokyo Tattoo Girls,PlayStation Vita,Nov-14-2017,SUSHI TYPHOON GAMES,Action | General,DualShockers,45,Tokyo Tattoo Girls is an extremely niche strategy RPG that doesnt build off of what is most interesting about the games systems and instead chooses to rely on cute anime girls for appeal which might work for some.
One Piece: Grand Cruise,PlayStation 4,May-22-2018,Bandai Namco Games,Action | General,Everyeye.it,50,All in all fun and able to show the historical characters of the brand from a different point of view ONE PIECE: Grand Cruise would have won hands down our sympathy (and sufficiency) if it had been proposed not as a game but as a VR experience maybe free or otherwise at a price consistent with the very few contents offered by the package.
Infernal: Hell's Vengeance,Xbox 360,Jun-30-2009,Metropolis Software,Action | Shooter | Shooter | Third-Person | Fantasy | Fantasy | Arcade,ZTGD,49,The story is original but poorly told. The action is fast-paced but frustrating. Everything seems like a winner on paper but when you finally get your hands on the controller things just fall apart.
Tsunami 2265,PC,Aug-4-2002,Prograph,Action | Shooter | Shooter | Third-Person | Sci-Fi | Sci-Fi | Arcade,Electric Playground,70,The gameplay of Tsunami 2265 is best-suited for younger or for casual gamers.
Jackass the Game,DS,Jan-8-2008,Sensory Sweep,Action | General | General,Video Game Talk,50,While the game seems to be somewhat technically proficient and the single player campaign is moderately extensive the repetitive nature of the gameplay and the mind-numbing tasks tend to drag on.
Bad Boys: Miami Takedown,GameCube,Sep-14-2004,Blitz Games,Action | Shooter | Third-Person | Modern,Next Level Gaming,50,Theres two cops Mike and Marcus. Wheres the two player simultaneous co-op mode?
Terminator 3: Rise of the Machines,Xbox,Nov-11-2003,Black Ops Entertainment,Action Adventure | Sci-Fi,TeamXbox,46,Boring and sub-par gameplay combined with bland visuals and sounds creates a gaming experience that should be missed. More time was needed fine tuning things such as game mechanics visuals and audio.
Charlie and the Chocolate Factory,PlayStation 2,Jul-11-2005,High Voltage Software | Backbone Entertainment,Action Adventure | Modern,Next Level Gaming,47,With all of the gameplay and control issues the game simply isn’t any fun.
Fantastic Four: Rise of the Silver Surfer,DS,Jun-15-2007,7 Studios,Action | General | General,Cheat Code Central,48,It would be nice to play as each character in a Gauntlet-style format but the lack of distinctive abilities for each of the four characters puts the kibosh on that dream. One could surmise that this game was doomed from the start.
Dead Space Ignition,Xbox 360,Oct-13-2010,Sumo Digital,Miscellaneous | Puzzle | Action | Shooter | Puzzle | Puzzle | Third-Person | Action | Sci-Fi,GamesRadar+,50,Even for hardcore Dead Space fans (which we are) skipping Ignition will mean missing nothing of import to the Dead Space canon.
7 Days to Die,Xbox One,Jun-28-2016,Iron Galaxy Studios | The Fun Pimps,Action | Action Adventure | Shooter | Survival | Sandbox | First-Person | Arcade,Windows Central,50,With a user interface barely optimized for controllers and a release three years after its initial alpha it feels that consoles are a mere afterthought of the original vision.
Jeremy McGrath Supercross World,PlayStation 2,Nov-15-2001,Acclaim,Driving | Racing | Motorcycle | Motocross,PSX Nation,50,If players approach Supercross World as an arcade racer that plays by the indoor and outdoor rules of motocross though then it has plenty to offer...Dead-average brain-dead motocross fun at its most basic level.
George of the Jungle and the Search for the Secret,Wii,Mar-18-2008,Crave,Action | Platformer | Platformer | 2D | 2D,Nintendo Gamer,55,Its harmless but hardly worth bothering with. [May 2008 p.74]
The Golden Compass,Wii,Dec-4-2007,Shiny Entertainment,Action Adventure | Fantasy | General | Fantasy,N-Europe,60,Poor graphics and simple game-play detract from what could have been a great film-game conversion.
Enemy Front,Xbox 360,Jun-10-2014,CI Games,Action | Shooter | Shooter | First-Person | Tactical | Historic | Historic,GameSpot,50,While the modest selection of maps are sufficiently large and multileveled the uninspired deathmatch and conquest modes offer nothing that you cant find in other shooters.
Showtime Championship Boxing,Wii,Dec-13-2007,Nikitova Games,Sports | Traditional | Individual | Boxing | Boxing | Combat | Boxing / Martial Arts,ZTGD,45,Its sad really if under a different developer – it could have made for a viable opponent to the big boxing titles like but instead DSI games decided to make it a cheap gimmicky imitation of that which came before.
Street Jam Basketball,Game Boy Advance,Apr-25-2004,Prograph,Sports | Traditional | Basketball | Arcade,Cheat Code Central,40,Its obvious that some care and talent went into the making of this game. Unfortunately it just didnt dribble down to the most important part - the gameplay.
Bad Boys: Miami Takedown,Xbox,Sep-14-2004,Blitz Games,Action | Shooter | Third-Person | Modern,Worth Playing,55,Suffers from mediocrity. It is a solid game but there is nothing outstanding about it that would draw players to it or make the title worth acquiring. The game implements the two signature characters poorly which makes for annoying gameplay and there is no multiplayer portion whatsoever.
NCIS,Xbox 360,Nov-1-2011,Ubisoft,Adventure | General | General,Worth Playing,55,Its difficult to not view the NCIS game as a blatant cash grab. It may be available at the lower price point of $40 ($30 for PC) but the four cases only take about four hours to complete and there is zero replay value.
Drug Wars (2009),PC,Mar-17-2009,Paleo Entertainment,Action | Shooter | First-Person | Sci-Fi,IGN,50,Imagine if you will a weapon that not only blows a guy to smithereens and covers the screen with more blood than a MASH unit but also causes him to burst into flames and even projectile vomit all over himself for several painful seconds before he blows up. And if that isnt disgusting enough for you imagine grabbing one of his severed legs and whacking another dude over the head with it until he in turn spews even more blood and vomit and flames. Ew.
The History Channel: Battle for the Pacific,Xbox 360,Dec-4-2007,Cauldron Ltd.,Action | Shooter | Shooter | First-Person | Historic | Historic | Arcade,GameZone,55,The History Channel implementation level setup and graphic selections are A+ choices; it’s the execution that tanks the experience.
Girl Fight,PlayStation 3,Sep-24-2013,MicroProse | Kung Fu Factory,Action | Fighting | Fighting | 3D | 3D,Hardcore Gamer,40,The only way I could possibly recommend this game to anyone is if you have a blossoming interest in both breasts and fighting games and are trapped on some sort of desert island with a PS3 that only has Girl Fight on it. Everyone else is going to want to look elsewhere.
Valhalla Knights: Eldar Saga,Wii,Sep-30-2009,K2 | Kurogane,Role-Playing | General | General | Action RPG,Da Gameboyz,51,I went into Valhalla Knights with high hopes including the optimism for a clean and smart online co-op multiplayer with a deep and engrossing storyline. Unfortunately I found a very broken and incomplete gaming experience.
Super Seducer: How to Talk to Girls,PC,Mar-6-2018,RLR Training Inc,Adventure | Visual Novel,Ragequit.gr,45,Super Seducer can only be seen as a relic of a thankfully bygone era and may only crack a smile with its cult vibe. The whole PUA idea has already been criticized and no-one is expected to take it seriously. Other than that its a sort of visual novel with linear progression that glorifies the quantification of flirting and the conditioning of people to Pavlovian techniques.
Fugitive Hunter: War on Terror,PlayStation 2,Nov-18-2003,Black Ops Entertainment,Action | Shooter | First-Person | Modern,GameZone,55,This game is not very realistic and tries to combine arcade elements with a solid FPS backdrop and what happens is that this game looks contrived and stilted...This is a game to avoid.
Star Raiders,Xbox 360,May-11-2011,Incinerator Games,Action | Simulation | General | Sci-Fi | Space | Small Spaceship | Small Spaceship | Combat,DarkZero,50,Theres no denying it. Star Raiders is bad. Its repetitive embarrassing rushed and tedious.
King of Clubs,Wii,Aug-4-2008,Oxygen Interactive,Sports | Traditional | Individual | Golf | Arcade | Arcade,ZTGD,61,King of Clubs feels like yet another me too title in a sea of the same.
Langrisser Re:Incarnation -TENSEI-,3DS,Apr-19-2016,NCS | extreme Co. |Ltd.,Strategy | Turn-Based | Tactics,Digitally Downloaded,70,But again I found the soul of Langrisser to be well and truly in the right place and while I don’t believe it is a classic game I also don’t believe for a moment that it deserves the commentary it has been getting to date.
ShellShock 2: Blood Trails,PlayStation 3,Feb-24-2009,Rebellion,Action | Shooter | Shooter | First-Person | Third-Person | Historic | Historic | Historic | Arcade,Games Master UK,40,Frustrating and joyless. [Apr 2009 p.74]
Fireburst,Xbox 360,Jun-14-2013,exDream,Driving | Racing | Simulation | Rally / Offroad | Rally / Offroad | Automobile,Official Xbox Magazine UK,50,Theres only one number that reflects this perfectly average experience.
Rambo: The Video Game,PC,Feb-21-2014,Teyon,Action | General,Edge Magazine,50,It’s a B-movie game in every sense but approach it with sufficiently lowered expectations and you may just be pleasantly surprised.
Jekyll & Hyde (2001),PC,Oct-9-2001,In Utero,Action | General | General,GameZone,65,This game is fun until you try to move. Rent the movie folks. It’s scarier and shorter.
The Expendables 2 Videogame,PlayStation 3,Jul-31-2012,ZootFly,Action | General | Shooter | Third-Person | Shoot-'Em-Up | Modern | Top-Down,IGN,55,Its never anything special. Theres lots of action but its not exciting. Theres an upgrade system but its uninteresting. Theres a lot of content but its just the same stuff again and again.
David Beckham Soccer,Game Boy Advance,Oct-7-2002,Yoyo Entertainment,Sports | Traditional | Soccer | Arcade,GameZone,40,This is by far one of the most disappointing and seemingly unfinished games that I have ever played in my entire life.
Shadow Harvest: Phantom Ops,PC,Apr-5-2011,Black Lion Studios,Action | Shooter | Shooter | Third-Person | Tactical | Modern | Modern,GameWatcher,50,Its not a terrible game but it is a deeply average one.
Takedown: Red Sabre,PC,Sep-20-2013,Serellan LLC,Action | Shooter | General | Shooter | First-Person | Modern | Tactical,PC Gamer UK,49,Rarely exciting mostly disappointing. An unfinished tactical shooter let down by technical issues and terrible AI.
Destroy All Humans! Path of the Furon,Xbox 360,Dec-1-2008,Sandblast,Action Adventure | Sci-Fi | Sci-Fi | General,Game Chronicles,50,While the game packs some potential the constant barrage of technical glitches renders it all but unplayable and leave it feeling like an unfinished work that was rushed to the shelves a month or two too soon.
The Walking Dead: Survival Instinct,PlayStation 3,Mar-19-2013,Terminal Reality,Action | Shooter | Shooter | First-Person | Sci-Fi | Sci-Fi | Arcade,IGN,45,It’s boilerplate first-person shooter mechanics paired with dated visuals and cool ideas that never develop into cool experiences.
Past Cure,Xbox One,Feb-23-2018,Phantom 8,Action | General,Vandal,50,Quotation forthcoming.
March of the Penguins,DS,Nov-27-2006,Skyworks Technologies | SkyRiver Studios,Action | General | General,IGN,40,This game is not fun. The game is too hard to be a childrens game and too boring to be a game to recommend to anyone; and thats when its working and not screwing the player over with bad controls.
Agony,Xbox One,May-29-2018,Madmind Studio,Action Adventure | General | Survival,Vandal,45,Agony has good ideas but the developers have underrated the complexity of the survival horror genre and delivered a frustrating experience. Add its poor performance and bugs and you get a forgettable game.
Transformers: Dark of the Moon - Stealth Force Edition,Wii,Jun-14-2011,Behaviour Interactive,Action | General | General,Game Chronicles,58,I am a diehard Transformers fan ever since the original G1 series and I cant believe such a staple of the series is missing. With the lack of features average graphics acceptable sound and a completion time of less than 7 hours Id say Transformers: Dark of the Moon - Stealth Force Edition is a budget title at best but nothing an avid gamer or hardcore fan would take seriously especially with the 50$ price tag.
You Are Empty,PC,Jun-1-2007,Digital Spray Studios | Mandel ArtPlains,Action | Shooter | Shooter | First-Person | Historic | Arcade,GameZone,50,Any fan of the genre has already been here and done this before — probably 2-3 years ago. While the visual and aural facets of YAE are generally solid its gameplay is not all that entertaining and there are plenty of other titles in the genre that can offer a more entertaining and diversified gaming experience.
Astro Boy: The Video Game,DS,Oct-20-2009,Art,Action | General | Platformer | 2D,Worth Playing,50,A bad camera and bad controls however quickly shoot down this game with little to no hope of it getting better as you progress. For fans of the movie and the character it would be best to hunt down the GBA game to get their fix. If you dont have a system that can play that however your best bet would be to hold off on this and hope that someone will come along and do justice to this revered character.
Bomberman: Act Zero,Xbox 360,Aug-29-2006,Hudson,Miscellaneous | Puzzle | Action | General | Puzzle | Action,TeamXbox,44,Had it been released as a slimmed-down Xbox Live Arcade title Bomberman Act: Zero would be a surefire hit right up there with Zuma in terms of addictive stage-based gameplay. But instead Bomberman Act: Zero is a $49.99 standalone title that you simply shouldn’t buy.
Fantasy Hero: Unsigned Legacy,Switch,Jan-25-2018,Arc System Works,Role-Playing | Action RPG,NintendoWorldReport,40,As with most JPRGs a lot of progression options are present related to special powers and weapon upgrades. Since they don’t make the combat any easier to digest it doesn’t feel relevant to get too detailed about them. Not mentioning that you manually have to click through endless English dialogue while listening to Japanese voice acting doesn’t really change the fact that Fantasy Hero ~Unsigned Legacy~ is a title that can and should be ignored.
The Shield: The Game,PC,Jan-22-2007,Point of View,Action | Shooter | Shooter | Third-Person | Modern | Modern | Arcade,G4 TV,40,If anything The Shield: The Game is true to the spirit of its source material. Much of the game may be poorly designed cruelly difficult and obnoxiously unfair but none of these flaws are necessarily show-stopping.
Girl Fight,Xbox 360,Sep-25-2013,MicroProse | Kung Fu Factory,Action | Fighting | Fighting | 3D | 3D,ZTGD,40,Girl Fight is a game that lives up to its name both in relevancy and simply being generic. Anyone thinking of jumping in knows what to expect but if you want scantily clad fighters there are much better options.
McFarlane's Evil Prophecy,PlayStation 2,Jun-15-2004,Konami,Action | General,Yahoo!,60,Dull depressing and monotonous. Although the combat system is reasonably interesting the game doesnt come close to making the most of it.
Chicago Enforcer,Xbox,Feb-23-2005,Touchdown Entertainment,Action | Shooter | First-Person | Historic,TeamXbox,51,The game is fun to play for a bit but the flaws of the gameplay and the repetition creep up faster than Capones top enforcer in a dark alley delivering the most lethal blow to the games bottom line.
Shrek: Super Party,Xbox,Nov-29-2002,Mass Media,Miscellaneous | Party,Cheat Code Central,40,Are we going to be forever destined to inferior products based on popular characters wading through a series of hackneyed mini games?
AMY,PlayStation 3,Jan-17-2012,Lexis Numerique,Action Adventure | Horror | Horror | Survival,Meristation,50,After a complicated first launch Amy is reborn again to give some scares to this needed generation. Its a shame that all the good ideas the game has in its basics are not applied to the final version plagued with multiple bugs of AI control and visuals.
Kick-Ass,PlayStation 3,Apr-29-2010,Frozen Codebase,Action | Fighting | Fighting | 3D | 3D,GameSpot,40,Shallow and repetitive gameplay dull visuals and overused poor-quality film assets put this game in the failed-superhero category.
Superman Returns,DS,Nov-20-2006,EA Tiburon,Action | Action Adventure | Beat-'Em-Up | Beat-'Em-Up | Open-World | 2D,GameZone,43,While it’s not the worst Superman game ever made it’s still not anything any sane person would want to play. If you need a Superman fix go rent the DVD instead.
The Incredible Hulk,PC,Jun-10-2008,Edge of Reality,Action | General | General,Cynamite,60,Hulk’s orgy of destruction is entertaining at the beginning but unfortunately it’s the only motivating thing in the game. Both the missions and the story are weak.
Mike Tyson Heavyweight Boxing,PlayStation 2,Jun-23-2002,Codemasters,Sports | Traditional | Boxing,Games Radar,61,With precious little true depth and a distinct lack of quality boxers to topple Tyson from his in-game mantle youll just not want to put in the hours at the gym. [PSM2]
Farming Simulator,Xbox 360,Nov-19-2013,Giants Software,Simulation | General | General | Virtual | Career,Official Xbox Magazine UK,50,Only hipsters and farming fetishists need apply. [Nov 2013 p.91]
X Rebirth,PC,Nov-15-2013,Egosoft,Simulation | Sci-Fi | Space | Large Spaceship | Large Spaceship | Civilian,IGN,43,No matter what happens with stability and bug-fixing patches its poor controls awful interface and dull pacing ensure that X Rebirth will remain unpleasant for all but the most forgiving die-hard space jockeys.
