title , platform , release_date , developer , genres , reviewer , metascore , review
Help Wanted: 50 Wacky Jobs,Wii,May-12-2009,Hudson Soft,Simulation | General | General,Nintendo Gamer,65,Do minigames become more playable when coupled with a story that would have cinema goers lobbing popcorn at the screen? Answer: not really. [May 2009 p.60]
Gauntlet,Xbox 360,Nov-22-2005,Digital Eclipse,Action | General | General | Arcade,IGN,60,Visually and aurally the game is pretty much the same as before. Of course running the game on an HD set will make it sharper but this game still looks and sounds much like it did in 1985.
Syphon Filter: The Omega Strain,PlayStation 2,May-4-2004,Sony Bend,Action | Shooter | Third-Person | Tactical | Modern,Game Power Australia,65,If the control had been more intuitive and the combat had been tightened up the game could have been more enjoyable but as things stand most should give Sonys new shooter a wide birth.
Lords of the Realm III,PC,Mar-17-2004,Impressions Games,Strategy | Real-Time | Historic | General,IGN,64,Without offering a little more depth to either the tactical or strategic aspects of the game were left with two experiences that are integrated well enough but leave us wanting more.
Tao Feng: Fist of the Lotus,Xbox,Mar-18-2003,Studio Gigante,Action | Fighting | 3D,G4 TV,60,Its not deep or particularly innovative. However the detailed graphics familiar gameplay and wide variety of characters and game modes make this brawler worth a look.
Strike Fighters: Project 1,PC,Oct-27-2002,Third Wire,Simulation | Flight | Old Jet | Combat,GameSpy,60,Clearly missing some pieces but the product may be salvageable.
S.W.I.N.E.,PC,Nov-19-2001,Stormregion,Strategy | Real-Time | General | Tactics,Game Over Online,64,A funny but repetitive (and eventually tedious) real-time strategy game.
Tennis Masters Series,PC,Nov-18-2001,Microids,Sports | Traditional | Individual | Tennis | Tennis,Computer Games Magazine,60,The game could have been stellar but it falls flat in one critical area. You never ever hit a ball out.
Hoard,PC,Apr-4-2011,Big Sandwich Games | Inc.,Action | General | General,Gamekult,60,Quotation forthcoming.
Juiced: Eliminator,PSP,Jun-28-2006,Juice Games,Driving | Racing | Simulation | GT / Street | GT / Street | Automobile,GameSpy,60,Its too bad the core driving model is so flawed since Juiced could have been a lot more fun with either tighter handling or more spacious course designs.
Party Hard,PlayStation 4,Apr-26-2016,Pinokl Games,Action | General,Brash Games,50,Party Hard is not a bad game by any means but it’s just not a particularly fun one. Without that addictive ‘one more go’ feeling that other games of its ilk employ so effectively Party Hard becomes much more of a chore than a game about murdering a drunken party should.
MS Saga: A New Dawn,PlayStation 2,Feb-21-2006,Bandai,Role-Playing | General,Gaming Horizon,62,I remain unimpressed by MS Saga: A New Dawn as well as the Gundam series its based upon. While Bandai has crafted a playable game with some points of enjoyment the majority of its content is extremely dull and flat.
Away: Shuffle Dungeon,DS,Oct-30-2008,Mistwalker | Artoon,Role-Playing | General | General,1UP,67,Shuffle Dungeons strength lies in its level designs which are cleverly crafted so as to force tough choices at the spur of the moment. The limited structure grows a bit long in the tooth once youve been playing for a while...but even so it never stops pushing you to make those snap decisions.
Wild West Guns,Wii,Aug-4-2008,Gameloft,Action | Shooter | Shooter | Light Gun | Light Gun,1UP,58,Considering the production values and repetition Wild West Guns is probably pushing it with a $10 price point but for those looking to swap their virtual crossbow for a slightly less-enticing six-gun this throwback shooter very nearly justifies the investment.
World Championship Poker 2: Featuring Howard Lederer,PSP,Dec-11-2005,Crave,Miscellaneous | Parlor | Gambling | Gambling,IGN,65,It certainly falls short on some of the presentation points like its minimalist character creator and restrictive Career mode options but its AI and fairly cool RPG elements make it stand out from the portable crowd a bit.
Crash 'N' Burn,Xbox,Nov-16-2004,Climax Group,Driving | Racing | Arcade,GameSpot,67,Unfortunately some of Crash N Burns central ideas--the persistent wrecks being the most obvious example--introduce complexity that in the end will leave you more frustrated than thrilled.
Need for Speed Underground 2,DS,May-10-2005,EA Canada,Driving | Racing | Simulation | GT / Street | GT / Street | Automobile,Nintendo Power,60,The mixture of shame and frustration it instills will make you raise your eyebrows turn on your heels and snicker as you walk away. [July 2005 p.99]
Painkiller: Overdose,PC,Oct-26-2007,Mindware Studios,Action | Shooter | Shooter | First-Person | Fantasy | Fantasy | Arcade,Gamers' Temple,60,The Painkiller series has indeed overdosed and should have been stopped after the first two games.
Bee Simulator,Switch,Nov-12-2019,Varsav Game Studios,Simulation | General,Pure Nintendo,60,Bee Simulator’s flying mechanics will frustrate younger gamers and its grade-school level presentation will turn away adults. If you’re able to find some happy ground between the two of them however it’s a thoughtful educational and fun way to live out the life of a bee.
Morphite,Switch,Nov-2-2017,Crescent Moon Games,Action Adventure | General,Switch Player,58,Morphite is a space exploration adventure that does well in creating the feeling that you’re visiting its many alien worlds. With a unique low poly style it falls short for having poor and inconsistent combat. Those that can overlook this will find a deep and enjoyable journey.
The Chronicles of Narnia: The Lion The Witch and The Wardrobe,DS,Nov-14-2005,Amaze Entertainment,Action Adventure | Fantasy | General | Fantasy,netjak,65,For every new innovation solid gameplay design and visual accomplishment there’s another half-hour of gameplay that seems just like the last.
Arena Football,Xbox,Feb-7-2006,EA Tiburon,Sports | Traditional | Football | Arcade,GameShark,58,Despite the fact that the game has a franchise mode of sorts (you sign free agents in the off season rather than holding a draft) this isnt the kind of game that youll most likely play multiple seasons as you would Madden or NCAA unless youre simply a die-hard Arena League fan. The game simply doesnt have the legs for it.
The Walking Dead: Michonne - Episode 1: In Too Deep,Xbox One,Feb-23-2016,Skybound LLC | Skybound Games,Adventure | 3D | Third-Person,COGconnected,65,In Too Deep isn’t by any means terrible it just doesn’t feel as original or as interesting as it should. It’s also quite possible that I’m simply over-saturated with The Walking Dead in general right now.
Sparkle 2,Xbox One,Jan-27-2016,10tons Entertainment | 10tons,Puzzle | Matching,Brash Games,60,Sparkle 2 is not a game that is going to keep you entertained forever but as a stand alone puzzle game it’s a great time filler amongst the other titles that you may be wanting to play.
Prince of Persia Revelations,PSP,Dec-6-2005,Pipeworks Software | Inc.,Action Adventure | Fantasy | Fantasy | Linear,IGN,60,While the scope and impressive design of the game remains intact theres a myriad of technical issues that rob much of the enjoyment. Everything from the visual presentation down to the core gameplay has been adversely affected in the transition from consoles to a portable system.
Tim Burton's The Nightmare Before Christmas: Oogie's Revenge,PlayStation 2,Oct-10-2005,Capcom,Action Adventure | Horror,PALGN,60,The fact that it was finished last year and released in Japan in 2004 and left until now with no changes is just one of god’s mysteries.
Outward,Xbox One,Mar-26-2019,Nine Dots Studio,Role-Playing | Action Adventure | General | Survival | Open-World,Official Xbox Magazine UK,60,A tense and immersive adventure – but with one too many rough edges. [Issue#177 p.85]
Choplifter HD,Xbox 360,Jan-11-2012,InXile Entertainment,General | Action | Shooter | Shooter | Scrolling | Scrolling | Shoot-'Em-Up | Vertical,Eurogamer Sweden,60,An attempt to bring a classic game to a new audience that early on looks like a solid and fun game but after a while shows its not so polished design. What was addictive and challenging in the early 1980s does not fly today. The somewhat cluncky unprecise controls and inconsistent difficulty level makes Choplifter HD a games that initially lifts off with confidence but crashes halfway through and never really gets some air beneath its rotors.
Cookie & Cream,DS,Jul-2-2007,Hi Corp,Action | Platformer | Platformer | 3D | 3D,Nintendo Power,65,If you crave innovation and have the patience to deal with Cookie & Creams shortcomings the title offers a creative charming and mostly satisfying adventure. [July 2007 p.93]
Secret Files: Tunguska,Wii,Jun-22-2010,10tacle Studios | Fusionsphere Systems,Adventure | Third-Person | General | Modern,AceGamez,60,There are problems but fans of the genre will be able to look past these imperfections and see that this is a far superior game to Agatha Christie. But even so this is still an average game especially when compared to the best of the Wii library.
Dracula 3: The Path of the Dragon,PC,Aug-21-2008,Kheops Studio,Adventure | 3D | First-Person | Modern | Modern,Game Over Online,62,Almost nothing about the game is fun or enjoyable -- the puzzles are a chore the storyline is presented badly and even the ending is annoying -- and so I wouldn’t recommend it to anybody unless for some reason you like being lost and confused.
The Awakened Fate: Ultimatum,PlayStation 3,Mar-17-2015,Nippon Ichi Software,Role-Playing | General | Roguelike,Slant Magazine,60,It leans firmly enough on its heaven-or-hell selection phases to make an impact in both the immediate and distant future of its gameplay.
Blacklight: Tango Down,PC,Jul-14-2010,Zombie Studios,Action | Shooter | Shooter | First-Person | Modern | Tactical | Modern | Arcade,GameSpot,65,Blacklight: Tango Down is a decent cheap multiplayer shooter for the budget-minded gamer looking for a change of pace.
Sherlock Holmes: The Devil's Daughter,PC,Jun-10-2016,Frogwares,Adventure | General,GRYOnline.pl,65,Sherlock Holmes: The Devils Daughter is an uneven game. Making Sherlock younger and having him take part in action scenes was a good idea but the execution is poor at best. Still there are some excellent mini-games interesting investigation and a truly great deduction board. If only the game handled its characters better it would be glorious. The end result is ok but the potential is far from being fully realized.
Matt Hazard: Blood Bath and Beyond,PlayStation 3,Jan-7-2010,Vicious Cycle,Action | Action Adventure | Modern | Shooter | Scrolling | Shoot-'Em-Up | Vertical,GameSpot,60,This satirical shooter is fun but it never takes advantage of the potential of its parodies.
Blair Witch,PlayStation 4,Dec-3-2019,Bloober Team,Action Adventure | Survival,Playstation Official Magazine UK,60,Good ideas are undermined by overuse and a lack of tension but Blair Witch does leave you thinking ‘What if?’ and demands to be replayed . [Issue#171 p.97]
